open_time,close_time,symbol,interval,open,high,low,close,volume,quote_volume,trade_count,return_bps,abs_return_bps,range_bps,upper_wick_bps,lower_wick_bps,close_to_close_return_bps,rolling_12_mean_abs_return_bps,rolling_12_realized_range_bps,label_next_1_return_bps,label_next_1_up,label_next_3_return_bps,label_next_3_up,label_next_12_return_bps,label_next_12_up,train_ready,blocking_reason
2024-01-01T03:35:00+00:00,2024-01-01T03:39:59.999000+00:00,BTCUSDT,5m,42412.89,42431.1,42382.0,42388.06,48.53514,2058280.356035,3271,-5.854352,5.854352,11.585107,4.293506,1.429852,-5.854352,6.341301,49.077439,-20.258063,False,-16.773591,False,-11.44426,False,True,
2024-01-01T03:40:00+00:00,2024-01-01T03:44:59.999000+00:00,BTCUSDT,5m,42388.07,42391.75,42230.08,42302.19,98.9064,4186100.5747159,7123,-20.260418,20.260418,38.283138,0.868169,17.075506,-20.258063,7.313632,85.228349,10.25006,True,6.689961,True,2.077907,True,True,
2024-01-01T03:45:00+00:00,2024-01-01T03:49:59.999000+00:00,BTCUSDT,5m,42302.19,42345.55,42243.99,42345.55,108.12565,4572750.0995303,3992,10.25006,10.25006,24.04129,0.0,13.777108,10.25006,7.692322,85.228349,-6.751595,False,3.169164,True,2.71339,True,True,
2024-01-01T03:50:00+00:00,2024-01-01T03:54:59.999000+00:00,BTCUSDT,5m,42345.54,42358.84,42298.69,42316.96,79.18977,3351926.039913,3016,-6.749235,6.749235,14.220299,3.140827,4.319283,-6.751595,7.181518,84.432708,3.1973,True,8.991667,True,11.775421,True,True,
2024-01-01T03:55:00+00:00,2024-01-01T03:59:59.999000+00:00,BTCUSDT,5m,42316.95,42351.09,42312.0,42330.49,63.44906,2685832.8196218,2359,3.199663,3.199663,9.238514,4.866469,1.169881,3.1973,7.156846,84.432708,6.728011,True,-10.1558,False,16.418426,True,True,
2024-01-01T04:00:00+00:00,2024-01-01T04:04:59.999000+00:00,BTCUSDT,5m,42330.5,42369.4,42322.6,42358.97,49.56216,2099008.9214747,2350,6.725647,6.725647,11.057922,2.462288,1.866615,6.728011,7.153882,80.75997,-0.934867,False,-21.105329,False,-8.982749,False,True,
2024-01-01T04:05:00+00:00,2024-01-01T04:09:59.999000+00:00,BTCUSDT,5m,42358.97,42377.43,42355.0,42355.01,33.87225,1435165.3631887,2041,-0.934867,0.934867,5.295715,4.357991,0.002361,-0.934867,6.96349,76.701252,-15.939083,False,-9.446344,False,-3.546216,False,True,
2024-01-01T04:10:00+00:00,2024-01-01T04:14:59.999000+00:00,BTCUSDT,5m,42355.0,42359.16,42273.26,42287.5,74.28473,3143789.3475515,3600,-15.936725,15.936725,20.320174,0.982174,3.36856,-15.939083,7.696601,65.867742,-4.240024,False,4.703518,True,15.252734,True,True,
2024-01-01T04:15:00+00:00,2024-01-01T04:19:59.999000+00:00,BTCUSDT,5m,42287.5,42294.3,42244.0,42269.57,90.04513,3805845.4799148,4327,-4.240024,4.240024,11.907016,1.60804,6.052931,-4.240024,7.221861,60.51137,10.747684,True,11.99681,True,20.447334,True,True,
2024-01-01T04:20:00+00:00,2024-01-01T04:24:59.999000+00:00,BTCUSDT,5m,42269.57,42315.0,42209.46,42315.0,102.89786,4348026.0546068,4972,10.747684,10.747684,25.003874,0.0,14.240883,10.747684,7.604739,59.124187,-1.798417,False,5.801725,True,5.513411,True,True,
2024-01-01T04:25:00+00:00,2024-01-01T04:29:59.999000+00:00,BTCUSDT,5m,42315.0,42315.0,42274.24,42307.39,68.3115,2888830.3114983,2833,-1.798417,1.798417,9.641806,0.0,7.841655,-1.798417,7.550396,59.124187,3.046749,True,0.848552,True,-2.240743,False,True,
2024-01-01T04:30:00+00:00,2024-01-01T04:34:59.999000+00:00,BTCUSDT,5m,42307.4,42321.78,42283.86,42320.28,53.50252,2263703.6324133,2490,3.044385,3.044385,8.967961,0.35444,5.567136,3.046749,7.478456,52.509556,4.553373,True,8.686143,True,-1.784015,False,True,
2024-01-01T04:35:00+00:00,2024-01-01T04:39:59.999000+00:00,BTCUSDT,5m,42320.28,42340.05,42320.28,42339.55,42.73602,1809056.2010274,2331,4.553373,4.553373,4.671519,0.118093,0.0,4.553373,7.370041,43.187001,-6.747828,False,6.433701,True,-14.064864,False,True,
2024-01-01T04:40:00+00:00,2024-01-01T04:44:59.999000+00:00,BTCUSDT,5m,42339.56,42345.08,42306.4,42310.98,56.97938,2411921.6463905,2885,-6.750188,6.750188,9.142825,1.303745,1.082579,-6.747828,6.244189,39.794397,10.886063,True,21.037092,True,-2.590344,False,True,
2024-01-01T04:45:00+00:00,2024-01-01T04:49:59.999000+00:00,BTCUSDT,5m,42310.99,42358.5,42304.0,42357.04,57.80545,2447062.7010416,2754,10.883697,10.883697,12.882943,0.344689,1.652326,10.886063,6.296992,39.794397,2.301861,True,-8.527508,False,-28.108669,False,True,
2024-01-01T04:50:00+00:00,2024-01-01T04:54:59.999000+00:00,BTCUSDT,5m,42357.04,42366.8,42345.22,42366.79,37.14453,1573248.0053779,2141,2.301861,2.301861,5.096207,0.00236,2.791342,2.301861,5.926378,39.794397,7.836327,True,-6.325709,False,-32.76623,False,True,
2024-01-01T04:55:00+00:00,2024-01-01T04:59:59.999000+00:00,BTCUSDT,5m,42366.8,42399.99,42360.01,42399.99,48.27607,2045963.3362535,3314,7.833964,7.833964,9.438147,0.0,1.602927,7.836327,6.312569,45.13917,-18.648589,False,-11.318399,False,-39.146236,False,True,
2024-01-01T05:00:00+00:00,2024-01-01T05:04:59.999000+00:00,BTCUSDT,5m,42399.98,42406.0,42315.0,42320.92,77.28996,3274640.2884851,3955,-18.646235,18.646235,21.505376,1.419812,1.399031,-18.648589,7.305952,46.563022,4.506046,True,8.289045,True,-10.309322,False,True,
2024-01-01T05:05:00+00:00,2024-01-01T05:09:59.999000+00:00,BTCUSDT,5m,42320.92,42354.0,42320.91,42339.99,56.65702,2399057.4834345,2461,4.506046,4.506046,7.81883,3.308929,0.002363,4.506046,7.60355,46.563022,2.836562,True,-0.392064,False,-11.76193,False,True,
2024-01-01T05:10:00+00:00,2024-01-01T05:14:59.999000+00:00,BTCUSDT,5m,42340.0,42356.79,42339.99,42352.0,55.22883,2338697.817294,2236,2.834199,2.834199,3.96788,1.130997,0.002362,2.836562,6.511673,46.563022,0.944465,True,-12.771534,False,-17.942482,False,True,
2024-01-01T05:15:00+00:00,2024-01-01T05:19:59.999000+00:00,BTCUSDT,5m,42352.0,42361.1,42337.96,42356.0,98.33937,4164798.7137293,2588,0.944465,0.944465,5.465544,1.20408,3.316173,0.944465,6.237043,46.563022,-4.171782,False,-10.21579,False,-3.302956,False,True,
2024-01-01T05:20:00+00:00,2024-01-01T05:24:59.999000+00:00,BTCUSDT,5m,42355.99,42356.0,42338.32,42338.33,29.6993,1257564.3324855,1972,-4.169422,4.169422,4.175886,0.002361,0.002362,-4.171782,5.688854,31.167917,-9.546905,False,-13.777114,False,-6.417353,False,True,
2024-01-01T05:25:00+00:00,2024-01-01T05:29:59.999000+00:00,BTCUSDT,5m,42338.32,42345.19,42297.9,42297.91,54.5242,2307725.3483537,2293,-9.544545,9.544545,11.180224,1.622644,0.002364,-9.546905,6.334365,28.885726,3.503719,True,0.498843,True,5.48254,True,True,
2024-01-01T05:30:00+00:00,2024-01-01T05:34:59.999000+00:00,BTCUSDT,5m,42297.91,42321.13,42296.4,42312.73,58.06095,2456436.8970366,3137,3.503719,3.503719,5.846833,1.985218,0.357004,3.503719,6.372643,25.912371,-7.735261,False,-17.666078,False,5.714592,True,True,
2024-01-01T05:35:00+00:00,2024-01-01T05:39:59.999000+00:00,BTCUSDT,5m,42312.72,42312.73,42278.0,42280.0,34.84772,1473649.5189899,2192,-7.732899,7.732899,8.214674,0.002363,0.473059,-7.735261,6.637603,30.275794,4.735099,True,-12.306055,False,17.736518,True,True,
2024-01-01T05:40:00+00:00,2024-01-01T05:44:59.999000+00:00,BTCUSDT,5m,42280.0,42305.38,42278.0,42300.02,78.9122,3337338.2776322,2366,4.735099,4.735099,6.476181,1.267139,0.473059,4.735099,6.469679,30.275794,-14.66666,False,-15.605194,False,18.345145,True,True,
2024-01-01T05:45:00+00:00,2024-01-01T05:49:59.999000+00:00,BTCUSDT,5m,42300.01,42300.02,42234.35,42237.98,66.93666,2828369.9913628,2877,-14.664299,14.664299,15.548955,0.002364,0.85949,-14.66666,6.78473,40.642273,-2.369905,False,9.30679,True,33.635605,True,True,
2024-01-01T05:50:00+00:00,2024-01-01T05:54:59.999000+00:00,BTCUSDT,5m,42237.99,42242.03,42211.47,42227.97,61.3415,2590360.1059338,2838,-2.372272,2.372272,7.239738,0.956485,3.90889,-2.369905,6.790597,46.084631,1.430332,True,14.73431,True,43.464083,True,True,
2024-01-01T05:55:00+00:00,2024-01-01T05:59:59.999000+00:00,BTCUSDT,5m,42227.97,42234.01,42180.77,42234.01,64.69381,2730894.7016728,3285,1.430332,1.430332,12.621865,0.0,11.189933,1.430332,6.256961,53.39637,10.247665,True,9.944592,True,38.51872,True,True,
2024-01-01T06:00:00+00:00,2024-01-01T06:04:59.999000+00:00,BTCUSDT,5m,42234.01,42277.3,42208.68,42277.29,69.10295,2919284.7497771,2769,10.247665,10.247665,16.25732,0.002365,6.001135,10.247665,5.55708,42.751709,3.051284,True,15.308455,True,36.59648,True,True,
2024-01-01T06:05:00+00:00,2024-01-01T06:09:59.999000+00:00,BTCUSDT,5m,42277.3,42301.98,42275.0,42290.19,72.05076,3046874.4420141,1882,3.048918,3.048918,6.382022,2.787881,0.544057,3.051284,5.435653,42.751709,-3.353023,False,4.958597,True,42.778242,True,True,
2024-01-01T06:10:00+00:00,2024-01-01T06:14:59.999000+00:00,BTCUSDT,5m,42290.19,42290.19,42262.0,42276.01,50.05483,2116169.3208024,2130,-3.353023,3.353023,6.670295,0.0,3.315035,-3.353023,5.478888,42.751709,15.611691,True,10.665623,True,42.104257,True,True,
2024-01-01T06:15:00+00:00,2024-01-01T06:19:59.999000+00:00,BTCUSDT,5m,42276.0,42344.76,42270.22,42342.01,50.25578,2126588.4985209,2361,15.61406,15.61406,17.634164,0.649473,1.367393,15.611691,6.701354,41.542627,-7.285908,False,-1.204478,False,26.446548,True,True,
2024-01-01T06:20:00+00:00,2024-01-01T06:24:59.999000+00:00,BTCUSDT,5m,42342.01,42342.01,42281.1,42311.16,37.33549,1579426.5296689,2200,-7.285908,7.285908,14.405964,0.0,7.10956,-7.285908,6.961062,38.979848,2.349262,True,10.358969,True,33.910675,True,True,
2024-01-01T06:25:00+00:00,2024-01-01T06:29:59.999000+00:00,BTCUSDT,5m,42311.16,42321.1,42305.71,42321.1,30.05723,1271797.6123847,1718,2.349262,2.349262,3.637807,0.0,1.288242,2.349262,6.361455,38.877906,3.735725,True,13.35504,True,39.365706,True,True,
2024-01-01T06:30:00+00:00,2024-01-01T06:34:59.999000+00:00,BTCUSDT,5m,42321.1,42346.78,42309.15,42336.91,51.46283,2178321.6146041,2190,3.735725,3.735725,8.894057,2.331299,2.824448,3.735725,6.380789,39.356797,4.270505,True,10.18969,True,37.390542,True,True,
2024-01-01T06:35:00+00:00,2024-01-01T06:39:59.999000+00:00,BTCUSDT,5m,42336.92,42361.3,42336.91,42354.99,65.41935,2770663.1218655,5758,4.268142,4.268142,5.760931,1.489789,0.002362,4.270505,6.092059,42.799124,5.342936,True,13.344354,True,33.422272,True,True,
2024-01-01T06:40:00+00:00,2024-01-01T06:44:59.999000+00:00,BTCUSDT,5m,42354.99,42385.57,42354.99,42377.62,39.59875,1677979.1652448,3995,5.342936,5.342936,7.219929,1.87599,0.0,5.342936,6.142712,48.552931,0.573416,True,4.500017,True,16.305776,True,True,
2024-01-01T06:45:00+00:00,2024-01-01T06:49:59.999000+00:00,BTCUSDT,5m,42377.61,42404.99,42372.52,42380.05,60.16833,2550230.4411318,3519,0.575776,0.575776,7.662985,5.884844,1.20125,0.573416,4.968668,53.156924,7.423304,True,12.260486,True,19.690869,True,True,
2024-01-01T06:50:00+00:00,2024-01-01T06:54:59.999000+00:00,BTCUSDT,5m,42380.06,42424.82,42376.43,42411.51,40.13392,1701705.5336743,2087,7.420943,7.420943,11.419084,3.138299,0.856608,7.423304,5.389391,57.858119,-3.494334,False,14.050431,True,13.982053,True,True,
2024-01-01T06:55:00+00:00,2024-01-01T06:59:59.999000+00:00,BTCUSDT,5m,42411.5,42411.51,42391.29,42396.69,35.73228,1515074.8150606,2044,-3.491977,3.491977,4.769848,0.002358,1.273847,-3.494334,5.561195,51.207477,8.330839,True,13.519923,True,22.589028,True,True,
2024-01-01T07:00:00+00:00,2024-01-01T07:04:59.999000+00:00,BTCUSDT,5m,42396.69,42478.25,42396.68,42432.01,72.01969,3056570.4092575,3609,8.330839,8.330839,19.239714,10.897433,0.002359,8.330839,5.401459,51.168899,9.212385,True,5.180052,True,6.596435,True,True,
2024-01-01T07:05:00+00:00,2024-01-01T07:09:59.999000+00:00,BTCUSDT,5m,42432.0,42481.1,42431.1,42471.1,130.37551,5535496.9191571,3173,9.214744,9.214744,11.78381,2.354542,0.212109,9.212385,5.915278,51.843263,-4.023913,False,-3.875577,False,3.246914,True,True,
2024-01-01T07:10:00+00:00,2024-01-01T07:14:59.999000+00:00,BTCUSDT,5m,42471.1,42475.59,42451.82,42454.01,40.91418,1737379.5026069,1978,-4.023913,4.023913,5.599289,1.057189,0.515879,-4.023913,5.971185,49.88855,-0.004711,False,7.935646,True,14.196539,True,True,
2024-01-01T07:15:00+00:00,2024-01-01T07:19:59.999000+00:00,BTCUSDT,5m,42454.01,42460.18,42441.53,42453.99,48.16574,2044695.2142722,2386,-0.004711,0.004711,4.394281,1.453337,2.935804,-0.004711,4.670406,47.302459,0.153107,True,9.709335,True,14.184768,True,True,
2024-01-01T07:20:00+00:00,2024-01-01T07:24:59.999000+00:00,BTCUSDT,5m,42454.0,42472.36,42434.87,42454.64,55.80331,2369020.5172294,2529,0.150751,0.150751,8.834715,4.173867,4.508085,0.153107,4.07581,41.457761,7.787135,True,9.871712,True,13.237658,True,True,
2024-01-01T07:25:00+00:00,2024-01-01T07:29:59.999000+00:00,BTCUSDT,5m,42454.64,42500.0,42454.63,42487.7,60.76327,2581211.3437186,2598,7.787135,7.787135,10.686702,2.894955,0.002355,7.787135,4.528966,45.108446,1.76757,True,-9.645144,False,-1.341565,False,True,
2024-01-01T07:30:00+00:00,2024-01-01T07:34:59.999000+00:00,BTCUSDT,5m,42487.7,42500.0,42481.1,42495.21,55.9361,2376853.3057639,1949,1.76757,1.76757,4.449037,1.127186,1.553632,1.76757,4.364953,38.521942,0.31533,True,-7.462017,False,-8.026787,False,True,
